# Total energy deposited in selected volumes (MeV) (Joules):
Slice152	135.4	2.17e-11
Slice153	110.5	1.771e-11
Slice154	95.01	1.522e-11
Slice155	103.1	1.653e-11
Slice156	73.77	1.182e-11
Slice157	101.8	1.631e-11
Slice158	77.62	1.244e-11
Slice159	84.92	1.361e-11
Slice160	115.2	1.845e-11
Slice161	156.6	2.509e-11
Slice162	72.79	1.166e-11
Slice163	102.9	1.649e-11
Slice164	124.4	1.993e-11
Slice165	72.34	1.159e-11
Slice166	62.44	1e-11
Slice167	110.3	1.767e-11
Slice168	117.7	1.886e-11
Slice169	85.34	1.367e-11
Slice170	86.11	1.38e-11
Slice171	73.43	1.176e-11
Slice172	74.08	1.187e-11
Slice173	67.65	1.084e-11
Slice174	80.16	1.284e-11
Slice175	85.45	1.369e-11
Slice176	75.96	1.217e-11
Slice177	78.15	1.252e-11
Slice178	43.24	6.928e-12
Slice179	55.41	8.878e-12
Slice180	49.58	7.943e-12
Slice181	79.23	1.269e-11
Slice182	65.72	1.053e-11
Slice183	95.34	1.528e-11
Slice184	59.9	9.597e-12
Slice185	55.11	8.829e-12
Slice186	67.8	1.086e-11
Slice187	103.2	1.654e-11
Slice188	55.18	8.842e-12
Slice189	44.04	7.057e-12
Slice190	71.7	1.149e-11
Slice191	51.61	8.268e-12
Slice192	43.69	7e-12
Slice193	63.13	1.011e-11
Slice194	82.65	1.324e-11
Slice195	60.5	9.693e-12
Slice196	95.27	1.526e-11
Slice197	54.63	8.753e-12
Slice198	67.64	1.084e-11
Slice199	76.38	1.224e-11
Slice200	39.08	6.261e-12
Slice201	60.32	9.664e-12
Slice202	67.02	1.074e-11
Slice203	52.83	8.464e-12
Slice204	56.42	9.04e-12
Slice205	111	1.779e-11
Slice206	29.99	4.805e-12
Slice207	68.86	1.103e-11
Slice208	66.19	1.061e-11
Slice209	56.9	9.116e-12
Slice210	48.67	7.798e-12
Slice211	59.99	9.611e-12
Slice212	49.69	7.962e-12
Slice213	22.77	3.648e-12
Slice214	57.4	9.197e-12
Slice215	44.87	7.189e-12
Slice216	48.16	7.716e-12
Slice217	28.67	4.594e-12
Slice218	20.21	3.238e-12
Slice219	51.46	8.245e-12
Slice220	57.68	9.242e-12
Slice221	48.13	7.711e-12
Slice222	82.41	1.32e-11
Slice223	45.3	7.257e-12
Slice224	38.57	6.179e-12
Slice225	51.7	8.283e-12
Slice226	56.95	9.125e-12
Slice227	39.02	6.252e-12
Slice228	50.41	8.076e-12
Slice229	18.59	2.978e-12
Slice230	44.77	7.173e-12
Slice231	23.27	3.728e-12
Slice232	60.13	9.634e-12
Slice233	28.73	4.603e-12
Slice234	31.96	5.12e-12
Slice235	43.84	7.023e-12
Slice236	34.73	5.564e-12
Slice237	35.55	5.695e-12
Slice238	44.01	7.051e-12
Slice239	13.97	2.239e-12
Slice240	29.16	4.673e-12
Slice241	63.01	1.01e-11
Slice242	26.26	4.208e-12
Slice243	33.69	5.397e-12
Slice244	38.21	6.122e-12
Slice245	48.53	7.775e-12
Slice246	15.49	2.481e-12
Slice247	42.07	6.74e-12
Slice248	44.3	7.097e-12
Slice249	56.52	9.056e-12
Slice250	25.34	4.06e-12
Slice251	32.52	5.21e-12
Slice252	12.55	2.01e-12
Slice253	17.03	2.728e-12
Slice254	31.43	5.036e-12
Slice255	28.5	4.566e-12
Slice256	34.11	5.466e-12
Slice257	27.16	4.351e-12
Slice258	45.24	7.249e-12
Slice259	78.46	1.257e-11
Slice260	57.42	9.2e-12
Slice261	15.21	2.436e-12
Slice262	24.96	3.999e-12
Slice263	51.27	8.214e-12
Slice264	31.63	5.068e-12
Slice265	30.63	4.907e-12
Slice266	12.71	2.036e-12
Slice267	16.07	2.574e-12
Slice268	47.57	7.622e-12
Slice269	50.74	8.129e-12
Slice270	40.6	6.505e-12
Slice271	40.25	6.449e-12
Slice272	22.45	3.597e-12
Slice273	8.57	1.373e-12
Slice274	44.56	7.139e-12
Slice275	36.03	5.772e-12
Slice276	56.93	9.121e-12
Slice277	30.26	4.848e-12
Slice278	22.88	3.666e-12
Slice279	17.25	2.763e-12
Slice280	41.07	6.58e-12
Slice281	22.54	3.611e-12
Slice282	43.05	6.898e-12
Slice283	8.824	1.414e-12
Slice284	22.6	3.621e-12
Slice285	18	2.883e-12
Slice286	45.98	7.366e-12
Slice287	24.81	3.974e-12
Slice288	22.8	3.653e-12
Slice289	34.62	5.547e-12
Slice290	48.4	7.754e-12
Slice291	22.63	3.626e-12
Slice292	17.7	2.837e-12
Slice293	32.27	5.17e-12
Slice294	25.59	4.1e-12
Slice295	34.09	5.461e-12
Slice296	9.471	1.517e-12
Slice297	13.8	2.211e-12
Slice298	33.23	5.324e-12
Slice299	33.45	5.359e-12
Slice300	27.67	4.433e-12
