# Total energy deposited in selected volumes (MeV) (Joules):
Slice1	6.437e+04	1.031e-08
Slice2	6.507e+04	1.042e-08
Slice3	6.548e+04	1.049e-08
Slice4	6.588e+04	1.056e-08
Slice5	6.614e+04	1.06e-08
Slice6	6.621e+04	1.061e-08
Slice7	6.66e+04	1.067e-08
Slice8	6.691e+04	1.072e-08
Slice9	6.747e+04	1.081e-08
Slice10	6.788e+04	1.088e-08
Slice11	6.811e+04	1.091e-08
Slice12	6.823e+04	1.093e-08
Slice13	6.886e+04	1.103e-08
Slice14	6.931e+04	1.11e-08
Slice15	6.992e+04	1.12e-08
Slice16	6.989e+04	1.12e-08
Slice17	7.064e+04	1.132e-08
Slice18	7.039e+04	1.128e-08
Slice19	7.106e+04	1.139e-08
Slice20	7.185e+04	1.151e-08
Slice21	7.163e+04	1.148e-08
Slice22	7.201e+04	1.154e-08
Slice23	7.209e+04	1.155e-08
Slice24	7.243e+04	1.16e-08
Slice25	7.337e+04	1.175e-08
Slice26	7.343e+04	1.177e-08
Slice27	7.362e+04	1.18e-08
Slice28	7.379e+04	1.182e-08
Slice29	7.434e+04	1.191e-08
Slice30	7.441e+04	1.192e-08
Slice31	7.469e+04	1.197e-08
Slice32	7.516e+04	1.204e-08
Slice33	7.567e+04	1.212e-08
Slice34	7.564e+04	1.212e-08
Slice35	7.618e+04	1.22e-08
Slice36	7.653e+04	1.226e-08
Slice37	7.731e+04	1.239e-08
Slice38	7.693e+04	1.233e-08
Slice39	7.775e+04	1.246e-08
Slice40	7.79e+04	1.248e-08
Slice41	7.852e+04	1.258e-08
Slice42	7.891e+04	1.264e-08
Slice43	7.904e+04	1.266e-08
Slice44	7.975e+04	1.278e-08
Slice45	8.007e+04	1.283e-08
Slice46	8.062e+04	1.292e-08
Slice47	8.078e+04	1.294e-08
Slice48	8.165e+04	1.308e-08
Slice49	8.207e+04	1.315e-08
Slice50	8.235e+04	1.319e-08
Slice51	8.282e+04	1.327e-08
Slice52	8.304e+04	1.331e-08
Slice53	8.358e+04	1.339e-08
Slice54	8.393e+04	1.345e-08
Slice55	8.434e+04	1.351e-08
Slice56	8.505e+04	1.363e-08
Slice57	8.523e+04	1.366e-08
Slice58	8.599e+04	1.378e-08
Slice59	8.678e+04	1.39e-08
Slice60	8.726e+04	1.398e-08
Slice61	8.765e+04	1.404e-08
Slice62	8.848e+04	1.418e-08
Slice63	8.897e+04	1.425e-08
Slice64	8.946e+04	1.433e-08
Slice65	9.019e+04	1.445e-08
Slice66	9.07e+04	1.453e-08
Slice67	9.151e+04	1.466e-08
Slice68	9.232e+04	1.479e-08
Slice69	9.328e+04	1.495e-08
Slice70	9.395e+04	1.505e-08
Slice71	9.463e+04	1.516e-08
Slice72	9.536e+04	1.528e-08
Slice73	9.601e+04	1.538e-08
Slice74	9.68e+04	1.551e-08
Slice75	9.765e+04	1.565e-08
Slice76	9.882e+04	1.583e-08
Slice77	9.983e+04	1.599e-08
Slice78	1.011e+05	1.62e-08
Slice79	1.02e+05	1.635e-08
Slice80	1.032e+05	1.654e-08
Slice81	1.042e+05	1.669e-08
Slice82	1.053e+05	1.687e-08
Slice83	1.066e+05	1.708e-08
Slice84	1.08e+05	1.73e-08
Slice85	1.094e+05	1.752e-08
Slice86	1.109e+05	1.777e-08
Slice87	1.124e+05	1.801e-08
Slice88	1.142e+05	1.83e-08
Slice89	1.165e+05	1.867e-08
Slice90	1.175e+05	1.883e-08
Slice91	1.194e+05	1.914e-08
Slice92	1.211e+05	1.941e-08
Slice93	1.237e+05	1.983e-08
Slice94	1.262e+05	2.021e-08
Slice95	1.289e+05	2.066e-08
Slice96	1.319e+05	2.114e-08
Slice97	1.351e+05	2.164e-08
Slice98	1.384e+05	2.218e-08
Slice99	1.42e+05	2.276e-08
Slice100	1.46e+05	2.339e-08
Slice101	1.506e+05	2.413e-08
Slice102	1.553e+05	2.488e-08
Slice103	1.616e+05	2.589e-08
Slice104	1.68e+05	2.692e-08
Slice105	1.759e+05	2.818e-08
Slice106	1.856e+05	2.973e-08
Slice107	1.968e+05	3.153e-08
Slice108	2.109e+05	3.379e-08
Slice109	2.293e+05	3.674e-08
Slice110	2.549e+05	4.085e-08
Slice111	2.897e+05	4.642e-08
Slice112	3.316e+05	5.313e-08
Slice113	3.396e+05	5.44e-08
Slice114	2.603e+05	4.17e-08
Slice115	1.284e+05	2.057e-08
Slice116	3.592e+04	5.755e-09
Slice117	5258	8.425e-10
Slice118	587.9	9.42e-11
Slice119	212.9	3.412e-11
Slice120	253.2	4.057e-11
