# Total energy deposited in selected volumes (MeV) (Joules):
Slice153	163	2.611e-11
Slice154	139.7	2.238e-11
Slice155	97.44	1.561e-11
Slice156	121.6	1.948e-11
Slice157	127.8	2.048e-11
Slice158	189.3	3.034e-11
Slice159	138.8	2.224e-11
Slice160	138.4	2.217e-11
Slice161	137.8	2.208e-11
Slice162	118.2	1.894e-11
Slice163	190.6	3.054e-11
Slice164	196.8	3.153e-11
Slice165	177	2.835e-11
Slice166	162	2.595e-11
Slice167	197	3.157e-11
Slice168	98.11	1.572e-11
Slice169	138.6	2.221e-11
Slice170	101.2	1.621e-11
Slice171	98.46	1.577e-11
Slice172	132.4	2.122e-11
Slice173	84.24	1.35e-11
Slice174	112.5	1.803e-11
Slice175	99.91	1.601e-11
Slice176	94.08	1.507e-11
Slice177	82.9	1.328e-11
Slice178	87.12	1.396e-11
Slice179	79.9	1.28e-11
Slice180	108.2	1.733e-11
Slice181	138.3	2.215e-11
Slice182	65.66	1.052e-11
Slice183	109.5	1.754e-11
Slice184	103.5	1.658e-11
Slice185	76.52	1.226e-11
Slice186	103.3	1.655e-11
Slice187	126.1	2.02e-11
Slice188	72.21	1.157e-11
Slice189	66.82	1.071e-11
Slice190	94.85	1.52e-11
Slice191	113.6	1.82e-11
Slice192	99.48	1.594e-11
Slice193	104.2	1.67e-11
Slice194	101.4	1.625e-11
Slice195	116.8	1.872e-11
Slice196	96.04	1.539e-11
Slice197	88.61	1.42e-11
Slice198	60.56	9.703e-12
Slice199	74.3	1.19e-11
Slice200	70.12	1.123e-11
Slice201	103.4	1.657e-11
Slice202	62.94	1.008e-11
Slice203	97.41	1.561e-11
Slice204	69.16	1.108e-11
Slice205	42.25	6.769e-12
Slice206	33.67	5.395e-12
Slice207	44.04	7.056e-12
Slice208	101.2	1.621e-11
Slice209	62	9.934e-12
Slice210	33.33	5.341e-12
Slice211	71.83	1.151e-11
Slice212	71.21	1.141e-11
Slice213	52.27	8.374e-12
Slice214	32.77	5.251e-12
Slice215	61.04	9.779e-12
Slice216	87.7	1.405e-11
Slice217	54.56	8.741e-12
Slice218	82.51	1.322e-11
Slice219	43.04	6.896e-12
Slice220	44.66	7.156e-12
Slice221	51.92	8.319e-12
Slice222	57.55	9.22e-12
Slice223	89.43	1.433e-11
Slice224	78.73	1.261e-11
Slice225	47.93	7.679e-12
Slice226	53.53	8.576e-12
Slice227	61.8	9.901e-12
Slice228	75.4	1.208e-11
Slice229	78.58	1.259e-11
Slice230	36.21	5.802e-12
Slice231	60.92	9.76e-12
Slice232	118.6	1.901e-11
Slice233	33.28	5.332e-12
Slice234	34.52	5.531e-12
Slice235	36.79	5.894e-12
Slice236	77.93	1.249e-11
Slice237	46.77	7.494e-12
Slice238	32.24	5.165e-12
Slice239	61.67	9.881e-12
Slice240	35.35	5.664e-12
Slice241	68.94	1.104e-11
Slice242	71.87	1.152e-11
Slice243	62.87	1.007e-11
Slice244	54.22	8.686e-12
Slice245	59.21	9.487e-12
Slice246	56.92	9.119e-12
Slice247	25.61	4.104e-12
Slice248	42.72	6.844e-12
Slice249	37.53	6.013e-12
Slice250	35.53	5.692e-12
Slice251	22.83	3.657e-12
Slice252	39.91	6.395e-12
Slice253	49.65	7.955e-12
Slice254	20.29	3.25e-12
Slice255	27.22	4.362e-12
Slice256	25.91	4.152e-12
Slice257	36.26	5.81e-12
Slice258	14.61	2.34e-12
Slice259	18.23	2.921e-12
Slice260	77.61	1.243e-11
Slice261	43.65	6.993e-12
Slice262	71.87	1.151e-11
Slice263	74.4	1.192e-11
Slice264	47.6	7.627e-12
Slice265	64.52	1.034e-11
Slice266	49.29	7.897e-12
Slice267	15.42	2.471e-12
Slice268	17.43	2.793e-12
Slice269	33.54	5.373e-12
Slice270	50.63	8.111e-12
Slice271	24.31	3.895e-12
Slice272	25.19	4.036e-12
Slice273	28.9	4.631e-12
Slice274	34.11	5.465e-12
Slice275	23.72	3.8e-12
Slice276	40.26	6.451e-12
Slice277	22.23	3.561e-12
Slice278	11.64	1.865e-12
Slice279	42.42	6.797e-12
Slice280	28.75	4.607e-12
Slice281	19.87	3.184e-12
Slice282	15.67	2.511e-12
Slice283	17.37	2.783e-12
Slice284	30.02	4.81e-12
Slice285	44.4	7.114e-12
Slice286	46.96	7.523e-12
Slice287	31.97	5.122e-12
Slice288	29.26	4.688e-12
Slice289	20.95	3.356e-12
Slice290	27.3	4.374e-12
Slice291	33.62	5.387e-12
Slice292	50.38	8.072e-12
Slice293	31.23	5.004e-12
Slice294	24.88	3.986e-12
Slice295	28.72	4.602e-12
Slice296	35.02	5.61e-12
Slice297	45.71	7.323e-12
Slice298	24.12	3.864e-12
Slice299	23.39	3.748e-12
Slice300	24.38	3.906e-12
